GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,zri_st,add_index,zri_up,zri_up_st,wt_all_2019,st_wt_all_2019,wt_msa_2019,st_wt_msa_2019,wt_lmsa_2019,st_wt_lmsa_2019,timestamp
451600,AZ,OroValley,Town,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,20,20,1,1,2,1,0.3,1,0,0,0,0,0,1,4,3,3,1,0,0,14,14,20,2,0.3,-1.140654307,0.164805906,3.393653426,1.518821853,12,2.280440333,0.830639046,4.338352402,0.274304279,2.903320295,0.329135546,NA,NA,10/2/2019 14:08
454050,AZ,Peoria,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,1,30,30,2.5,2,2,1,0.25,1,0,0,0,0,0,1,4,2,4,1,0,1,35,28,30,2,0.25,-0.347493905,0.164805906,3.153427336,1.263634756,13,2.484914243,1.064012542,3.179881165,0.201056744,2.812097419,0.318794045,1.452285311,0.792155624,12/14/2021 10:13
455000,AZ,Phoenix,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,48,30,2,2,2,1,0.512820513,1,0,0,0,0,0,1,3,3,3,1,1,1,28,28,48,2,0.512820513,1.08019482,0.164805906,3.476863713,1.607214383,13,2.982352528,1.631756913,1.000026264,0.063229415,1.000462924,0.1134177,1.000031834,0.54547191,10/6/2019 23:00
455980,AZ,PinetopLakeside,Town,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,32.5,35,2,2,1,1,0.181818182,0,1,0,0,0,0,0,1,3,3,2,0,0,28,28,32.5,1,0.181818182,-0.149203804,-0.882429958,1.356384957,-0.64532538,9,0.701278309,-0.971715895,8.014167925,0.506717839,NA,NA,NA,NA,10/7/2019 0:27
458150,AZ,QueenCreek,Town,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,20,20,2.5,3,2,1,0.36,0,0,1,0,0,0,1,4,2,3,3,0,1,35,42,20,2,0.36,-1.140654307,0.164805906,2.30762747,0.365159436,14,1.980804285,0.488653548,7.186149678,0.454364105,5.010727286,0.568042205,2.43117024,1.326092858,11/24/2021 11:26
462140,AZ,Sahuarita,Town,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,34,34,2,2,2,1,0.2,0,1,0,0,0,0,1,4,2,3,2,0,1,28,28,34,2,0.2,-0.030229744,0.164805906,2.65271987,0.731743798,13,2.208776562,0.748846583,7.128804776,0.450738315,3.955174928,0.448379279,NA,NA,10/6/2019 23:32
463470,AZ,SanLuis,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,32.5,30,NA,NA,0.5,0.5,0.157894737,1,0,0,0,0,0,1,4,2,3,1,0,1,NA,NA,32.5,0.5,0.157894737,-0.149203804,-1.40604789,2.99781227,1.098328161,12,2.573117325,1.164681921,8.080110359,0.510887231,4.586507832,0.519950473,NA,NA,6/3/2019 11:16
465350,AZ,Sedona,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,22,22,3,3,1.5,1,0.428571429,0,1,0,0,0,0,1,4,2,3,2,1,0,42,42,22,1.5,0.428571429,-0.982022227,-0.358812026,3.12813125,1.236763259,13,2.298886222,0.851692009,6.993202391,0.442164481,4.702050824,0.53304903,NA,NA,12/10/2021 8:56
467800,AZ,Snowflake,Town,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,NA,NA,1.55,2,0.571428571,0,1,0,0,0,0,0,4,2,2,2,0,1,NA,NA,35,1.55,0.571428571,0.049086297,-0.306450233,1.981532015,0.018755126,11,1.878357412,0.371727213,11.6189804,0.734642035,NA,NA,NA,NA,11/3/2021 23:50
471300,AZ,Superior,Town,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,24,24,1,1,2,2,0.4,0,1,0,0,0,0,1,4,2,3,2,0,1,14,14,24,2,0.4,-0.823390146,0.164805906,2.65271987,0.731743798,13,2.249009831,0.794766274,20.40925997,1.29043167,7.823459596,0.886908224,5.444497288,2.969725793,10/20/2019 23:25
472420,AZ,Taylor,Town,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,27.5,35,NA,NA,3,1,0,1,0,0,0,0,0,0,4,2,2,1,0,0,NA,NA,27.5,3,0,-0.545784005,1.21204177,2.326624415,0.385339489,9,1.456864417,-0.109338043,18.83689069,1.191014292,NA,NA,NA,NA,10/7/2019 0:30
473000,AZ,Tempe,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,30,30,3,3,1,1,0.588235294,1,0,0,0,0,0,0,3,3,3,1,0,1,42,42,30,1,0.588235294,-0.347493905,-0.882429958,2.485879543,0.554512845,11,2.152595963,0.684725626,1.245473509,0.078748493,1.339999891,0.151909383,1.857271991,1.01305745,10/15/2021 20:10
473420,AZ,Thatcher,Town,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,18,18,3,3,4,5,0.333333333,0,1,0,0,0,0,0,3,2,3,2,0,1,42,42,18,4,0.333333333,-1.299286388,2.259277634,1.744945988,-0.23256521,11,1.367824151,-0.21096293,8.091402633,0.511601216,NA,NA,NA,NA,11/16/2021 9:19
474190,AZ,Tolleson,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,14,10,2,2,2,2,0.2,0,0,1,0,0,0,1,4,2,3,3,0,1,28,28,14,2,0.2,-1.616550549,0.164805906,2.30762747,0.365159436,14,1.958771675,0.463506931,3.692983798,0.233499071,2.889762593,0.327598574,1.185982138,0.646899348,7/16/2019 14:23
477000,AZ,Tucson,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,50,50,4,4,2,2,0.5,0,1,0,0,0,0,1,4,3,3,2,1,1,56,56,50,2,0.5,1.2388269,0.164805906,3.523972406,1.657256951,15,3.02573918,1.681275674,1.063235655,0.067226003,1.117228503,0.126654856,NA,NA,9/24/2020 13:38
483090,AZ,Willcox,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,25,34,3,3,1,1,0.142857143,1,0,0,0,0,0,1,4,0,3,1,0,0,42,42,25,1,0.142857143,-0.744074106,-0.882429958,2.20612996,0.257340776,9,1.494678164,-0.06617984,6.958478303,0.439968955,3.770455095,0.427438474,NA,NA,7/16/2019 14:23
483160,AZ,Williams,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,35,35,8,8,2,2,0.363636364,0,1,0,0,0,0,1,4,3,2,2,1,1,112,112,35,2,0.363636364,0.049086297,0.164805906,3.368357339,1.491950356,14,3.013651004,1.667479001,6.757058685,0.427233645,4.231747399,0.479732978,NA,NA,6/3/2019 16:57
483930,AZ,Winslow,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,10,1,1,3,1,0.5,0,1,0,0,0,0,1,4,2,2,2,0,0,14,14,35,3,0.5,0.049086297,1.21204177,2.497104804,0.566437203,11,1.691533189,0.158497946,6.062230736,0.383301234,NA,NA,NA,NA,10/7/2019 0:44
485400,AZ,Youngtown,Town,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,48,2,4,1.3,1,0.285714286,0,1,0,0,0,0,0,1,1,1,2,0,0,28,56,24,1.3,0.285714286,-0.823390146,-0.568259199,0.253472514,-1.816925956,5,0.151357483,-1.599360496,5.283755696,0.334080006,3.742298288,0.424246472,1.230148761,0.670990233,7/16/2019 14:23
485540,AZ,Yuma,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,20,20,1,1,2,1,0.15,1,0,0,0,0,0,1,2,2,3,1,1,1,14,14,20,2,0.15,-1.140654307,0.164805906,2.688821464,0.770093759,11,2.355808888,0.916659914,3.856681921,0.243849336,2.839140355,0.321859773,NA,NA,6/3/2019 16:59
505320,AR,Bentonville,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,38.5,30,1,1,2,2,0.3,1,0,0,0,0,0,1,4,1,3,1,0,1,14,14,38.5,2,0.3,0.326692437,0.164805906,2.601971115,0.677834468,11,2.210953741,0.751331477,3.267341298,0.206586652,3.386491847,0.383910396,NA,NA,10/18/2019 23:27
509460,AR,Bryant,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,22.5,20,2,2,2,2,0,0,0,1,0,0,0,1,3,3,3,3,0,1,28,28,22.5,2,0,-0.942364207,0.164805906,2.311267532,0.369026197,14,1.88372422,0.377852545,14.03711235,0.887535088,10.99199933,1.246110431,NA,NA,7/16/2019 14:22
513450,AR,Cherokee,City,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,40,40,2,2,2,2,0.5,0,1,0,0,0,0,0,3,2,2,2,0,0,28,28,40,2,0.5,0.445666498,0.164805906,1.589330921,-0.397871805,9,1.024733767,-0.602544439,98.30013342,6.215296662,NA,NA,NA,NA,10/18/2019 23:34
514140,AR,Clarksville,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,1,20,25,25,35,2,2,0.333333333,0,1,0,0,0,0,1,1,3,3,2,0,1,350,490,20,2,0.333333333,-1.140654307,0.164805906,1.871957746,-0.097643303,11,1.582091466,0.033588135,12.58863521,0.795951131,NA,NA,NA,NA,1/3/2022 10:26
515190,AR,Conway,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,4,2,2,2,0.5,0,1,0,0,0,0,0,3,2,3,2,0,1,56,28,35,2,0.5,0.049086297,0.164805906,1.744945988,-0.23256521,11,1.523891918,-0.032837123,3.744124048,0.236732555,3.98261555,0.451490091,NA,NA,8/22/2019 16:14
523290,AR,Fayetteville,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,50,50,3,2,3,2,0.5625,1,0,0,0,0,0,1,4,2,3,1,0,1,42,28,50,3,0.5625,1.2388269,1.21204177,2.99781227,1.098328161,12,2.451002604,1.025307958,2.01846005,0.127622696,2.424852041,0.274893887,NA,NA,7/16/2019 14:22
524430,AR,Forrest,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,35,35,2.25,2.5,2,2,0.6,0,1,0,0,0,0,0,1,3,2,2,0,0,31.5,35,35,2,0.6,0.049086297,0.164805906,1.200769891,-0.810631975,8,0.697486324,-0.976043825,9.206176106,0.582085839,NA,NA,NA,NA,10/27/2021 20:30
528780,AR,Greenwood,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,35,35,2.5,2.5,1.5,1,0.3,0,0,0,1,0,0,0,1,0,3,4,0,0,35,35,35,1.5,0.3,0.049086297,-0.358812026,-0.52132331,-2.639975183,8,-0.671975731,-2.53906058,23.17909131,1.465561885,15.71127391,1.781112035,NA,NA,8/22/2019 16:41
533400,AR,HotSprings,City,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,35,60,3,3,2,2,0.222222222,0,0,1,0,0,0,0,4,1,1,3,1,0,42,42,35,2,0.222222222,0.049086297,0.164805906,1.560394773,-0.428610064,10,1.257001494,-0.337448852,12.23905863,0.77384819,9.527995909,1.080143359,NA,NA,8/22/2019 16:52
534750,AR,Jacksonville,City,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,17.5,10,2.5,2.5,1,1,0.461538462,0,1,0,0,0,0,1,4,2,3,2,0,0,35,35,17.5,1,0.461538462,-1.338944408,-0.882429958,2.65271987,0.731743798,12,1.839278093,0.327124568,9.172783483,0.579974498,7.513586915,0.851779439,NA,NA,10/18/2022 13:22
543610,AR,Malvern,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,35,35,2,2,1.25,2,0.333333333,0,1,0,0,0,0,0,1,1,2,2,0,0,28,28,35,1.25,0.333333333,0.049086297,-0.620620992,0.40908758,-1.65161936,6,0.155235488,-1.594934388,24.45095268,1.545978823,NA,NA,NA,NA,10/15/2021 14:54
550450,AR,NorthLittleRock,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,45,35,3,3,2,1.5,0.125,1,0,0,0,0,0,1,1,2,2,1,0,0,42,42,45,2,0.125,0.842246699,0.164805906,1.665593925,-0.316859228,7,1.023023765,-0.604496127,4.536567006,0.286836943,4.227498289,0.479251277,NA,NA,8/16/2019 18:21
555310,AR,PineBluff,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2.5,2,2,2,0.875,1,0,0,0,0,0,0,1,2,2,1,0,1,35,28,35,2,0.875,0.049086297,0.164805906,1.150021136,-0.864541305,7,1.226836042,-0.371877777,7.957772654,0.503152092,5.512679314,0.624946107,NA,NA,7/16/2019 14:22
560410,AR,Rogers,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,2,3,1,50,40,3,3,2,2,0.454545455,1,0,0,0,0,0,1,4,2,3,1,0,1,42,42,50,2,0.454545455,1.2388269,0.164805906,2.99781227,1.098328161,12,2.503657658,1.085405082,5.86670017,0.370938276,5.601826669,0.635052317,NA,NA,7/16/2019 14:22
564370,AR,SiloamSprings,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,35,NA,NA,1,1,0.142857143,1,0,0,0,0,0,0,3,0,1,1,0,0,NA,NA,35,1,0.142857143,0.049086297,-0.882429958,0.987125945,-1.037581423,5,0.752833682,-0.912873876,8.715804525,0.551080745,7.283404829,0.825684796,NA,NA,7/16/2019 14:23
566080,AR,Springdale,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,60,2,2,2.25,1,0.409090909,1,0,0,0,0,0,1,3,2,3,1,0,0,28,28,35,2.25,0.409090909,0.049086297,0.426614872,2.605611177,0.68170123,10,1.682914301,0.148660896,5.120751163,0.323773595,5.026806137,0.569864987,NA,NA,7/16/2019 14:23
570010,AR,Trumann,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,1,10,10,NA,NA,2,2,0.571428571,1,0,0,0,0,0,0,1,3,3,1,0,1,NA,NA,10,2,0.571428571,-1.93381471,0.164805906,1.701477357,-0.278741017,9,1.470949319,-0.093262432,21.657962,1.369384295,14.88247001,1.687154498,NA,NA,1/4/2022 20:50
600394,CA,AgouraHills,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2,2,1.25,1,0.111111111,0,1,0,0,0,0,1,2,2,2,2,1,1,28,28,35,1.25,0.111111111,0.049086297,-0.620620992,2.188113998,0.238202801,11,2.126368039,0.654790744,3.258183789,0.206007643,3.027286298,0.343188979,2.027870525,0.804444506,7/16/2019 14:23
600884,CA,Alhambra,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,20,15,3,1,2,1,0.8,1,0,0,0,0,0,1,1,3,2,1,1,1,42,14,20,2,0.8,-1.140654307,0.164805906,2.53684646,0.608653924,10,2.426612272,0.997470386,1.426728024,0.090208809,1.56437025,0.177345179,3.142414998,1.246577851,10/9/2019 12:37
601640,CA,AmericanCanyon,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,32.5,40,3,5,1.25,1,0.545454545,1,0,0,0,0,0,1,3,2,2,1,1,1,42,70,32.5,1.25,0.545454545,-0.149203804,-0.620620992,2.925407491,1.021414095,11,2.775777943,1.395985841,5.339413952,0.337599152,4.267828649,0.483823337,NA,NA,2/15/2021 20:01
602000,CA,Anaheim,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,30,30,2,2,2,1,0.4375,1,0,0,0,0,0,1,3,3,2,1,1,1,28,28,30,2,0.4375,-0.347493905,0.164805906,3.321248647,1.441907787,12,2.982506346,1.631932472,1.118643175,0.070729296,1.260612823,0.142909651,1.507639384,0.598071822,10/9/2019 12:45
602042,CA,Anderson,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,40,65,2.5,3,1,1,0.666666667,0,1,0,0,0,0,1,4,3,2,2,1,1,35,42,40,1,0.666666667,0.445666498,-0.882429958,3.368357339,1.491950356,14,3.130451868,1.800788066,6.056678066,0.382950151,4.849608682,0.549776959,NA,NA,7/16/2019 14:23
602462,CA,Arcadia,City,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,30,30,1,1,2,1,0.692307692,1,0,0,0,0,0,0,2,2,2,1,1,1,14,14,30,2,0.692307692,-0.347493905,0.164805906,2.017633609,0.057105087,9,2.015334838,0.528064521,1.536809049,0.097168985,1.64076628,0.186005832,2.334154122,0.925945437,10/20/2019 23:41
602868,CA,ArroyoGrande,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,30,14,2,2,2,1,0.111111111,1,0,0,0,0,0,1,4,3,2,1,1,1,28,28,30,2,0.111111111,-0.347493905,0.164805906,3.71344974,1.858534718,13,3.240146115,1.925986092,5.29692775,0.334912845,4.793404183,0.543405323,NA,NA,7/16/2019 14:24
603274,CA,Avalon,City,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,12,12,3,3,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,1,42,42,12,1,1,-1.775182629,-0.882429958,1.625432516,-0.359521845,8,1.838124093,0.325807466,1.791300908,0.113259933,2.076507585,0.235403741,4.594034166,1.822426776,10/10/2019 9:38
603302,CA,Avenal,City,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,14,14,2.5,2,4,1,0.625,0,1,0,0,0,0,0,1,2,2,2,1,1,35,28,14,4,0.625,-1.616550549,2.259277634,1.280340115,-0.726106207,9,1.298953711,-0.289567263,4.838058873,0.305899597,3.65237709,0.414052535,NA,NA,10/20/2019 23:52
603526,CA,Bakersfield,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,45,35,13,6,2,2,0.666666667,1,0,0,0,0,0,1,1,3,2,1,0,0,182,84,45,2,0.666666667,0.842246699,0.164805906,2.06143508,0.103634464,8,1.387905549,-0.188043301,1.251384577,0.079122236,1.363901528,0.154618998,NA,NA,10/10/2019 9:51
603666,CA,BaldwinPark,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,27,27,1,1,1,1,0.375,1,0,0,0,0,0,1,2,3,2,1,1,0,14,14,27,1,0.375,-0.585442025,-0.882429958,2.929047554,1.025280856,10,2.238319949,0.782565523,3.037502409,0.192054455,3.012059959,0.341462842,3.102791879,1.230859588,6/3/2019 17:35
603820,CA,Banning,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,37,55,4,4,2,1,0.125,0,1,0,0,0,0,1,4,3,2,2,1,1,56,56,37,2,0.125,0.207718377,0.164805906,3.368357339,1.491950356,14,2.972848809,1.620909974,7.639817606,0.483048509,4.843549791,0.549090091,2.990659069,1.172807478,7/16/2019 14:24
604030,CA,Barstow,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2,3,1.5,1,0.5,0,0,1,0,0,0,1,4,2,2,3,1,1,28,42,35,1.5,0.5,0.049086297,-0.358812026,2.627423784,0.7048723,14,2.53129568,1.116949359,3.857795746,0.243919761,2.794616449,0.316812311,3.377765851,1.324614059,10/27/2021 22:36
604758,CA,Beaumont,City,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,30,35,2,2,2,1,0.333333333,0,1,0,0,0,0,0,1,3,2,2,1,1,28,28,30,2,0.333333333,-0.347493905,0.164805906,1.676181271,-0.305612515,10,1.655726509,0.117630482,5.821788762,0.368098628,4.184827091,0.474413847,4.44475032,1.743039341,7/16/2019 14:24
605108,CA,Belmont,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,28,28,2,2,1,1,0.714285714,1,0,0,0,0,0,1,1,2,2,1,1,1,28,28,28,1,0.714285714,-0.506125985,-0.882429958,2.141005305,0.188160232,9,2.201572655,0.740624503,1.571518193,0.099363566,1.753198852,0.198751775,2.055422733,0.790547205,10/21/2019 0:09
605290,CA,Benicia,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,17,10,2,2,2,1,0.3,1,0,0,0,0,0,1,2,3,2,1,1,1,28,28,17,2,0.3,-1.378602428,0.164805906,2.929047554,1.025280856,11,2.657799073,1.261332274,3.889028787,0.245894556,3.446810174,0.390748396,NA,NA,11/23/2021 10:44
606308,CA,BeverlyHills,City,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,26,14,3,2,2,1,0.492063492,1,0,0,0,0,0,1,1,3,2,1,1,1,42,28,26,2,0.492063492,-0.664758066,0.164805906,2.53684646,0.608653924,10,2.371481198,0.93454729,1.30120474,0.082272253,1.54525172,0.175177802,4.489180459,1.780831918,10/20/2019 23:59
606434,CA,BigBearLake,City,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,14,14,NA,NA,2,1,0.3,1,0,0,0,0,2,1,3,3,2,1,1,1,NA,NA,14,2,0.3,-1.616550549,0.164805906,3.7875189,1.937216822,14,3.411613673,2.12168824,4.098450983,0.259135851,3.655296382,0.414383481,2.071940144,0.812525547,8/20/2019 19:11
607218,CA,Blythe,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,34,34,2.5,2,2,2,0.166666667,0,1,0,0,0,0,0,4,3,2,2,0,0,35,28,34,2,0.166666667,-0.030229744,0.164805906,2.37737317,0.439248819,11,1.561139946,0.009675404,5.933736103,0.375176807,4.394158279,0.498144723,1.175186102,0.460857295,11/5/2021 11:22
608100,CA,Brea,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,1,45,35,2,2,2,2,0.571428571,1,0,0,0,0,0,1,2,3,2,1,1,1,28,28,45,2,0.571428571,0.842246699,0.164805906,2.929047554,1.025280856,11,2.682250187,1.289239218,2.237368497,0.141463785,2.272525109,0.257625311,2.195274218,0.870852582,10/10/2019 10:19
608142,CA,Brentwood,City,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,30,30,2,2,2,2,0.266666667,1,0,0,0,0,2,1,4,3,2,1,1,1,28,28,30,2,0.266666667,-0.347493905,0.164805906,4.179719993,2.353843753,15,3.705974323,2.457652735,4.55683214,0.288118262,4.071768352,0.461596918,4.468838126,1.718783895,2/16/2021 10:59
608758,CA,Buellton,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,25,35,NA,NA,1,1,0.833333333,0,1,0,0,0,0,1,1,2,2,2,1,1,NA,NA,25,1,0.833333333,-0.744074106,-0.882429958,1.795912905,-0.178424131,10,1.958869099,0.463618124,4.525748277,0.286152899,3.695469037,0.418937663,NA,NA,2/16/2021 11:45
609066,CA,Burlingame,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,50,55,2,2,2,2,0.666666667,1,0,0,0,0,0,1,3,2,2,1,1,1,28,28,50,2,0.666666667,1.2388269,0.164805906,2.925407491,1.021414095,11,2.730230828,1.344001266,1.259376625,0.079627556,1.435834595,0.162773706,1.727420436,0.664392475,2/19/2021 14:37
